0.012408 0.000192 0.062090 0.123939 0.185312 0.245976 0.305698 0.364249 0.421405 0.476946 0.530657 0.582332 0.631769 0.678776 0.723169 0.764773 0.803423 0.838965 0.871256 0.900166 0.925575 0.947378 0.965483 0.979812 0.990301 0.996900 0.999577 0.998311 0.993100 0.983955 0.970906 0.953994 0.933281 0.908840 0.880762 0.849152 0.814131 0.775833 0.734408 0.690016 0.642832 0.593044 0.540849 0.486457 0.430085 0.371962 0.312321 0.251405 0.189461 0.126741 0.063502 -0.000000 -0.063505 -0.126753 -0.189487 -0.251451 -0.312392 -0.372062 -0.430219 -0.486628 -0.541060 -0.593297 -0.643129 -0.690358 -0.734795 -0.776265 -0.814606 -0.849668 -0.881317 -0.909430 -0.933902 -0.954643 -0.971577 -0.984644 -0.993801 -0.999018 -1.000285 -0.997604 -0.990994 -0.980490 -0.966141 -0.948010 -0.926178 -0.900736 -0.871790 -0.839459 -0.803875 -0.765183 -0.723535 -0.679098 -0.632048 -0.582569 -0.530853 -0.477104 -0.421528 -0.364341 -0.305763 -0.246018 -0.185336 -0.123756 0.000000 
0.013535 0.000211 0.062021 0.123801 0.185108 0.245708 0.305370 0.363866 0.420972 0.476470 0.530145 0.581791 0.631208 0.678203 0.722592 0.764201 0.802865 0.838429 0.870750 0.899697 0.925151 0.947006 0.965168 0.979559 0.990113 0.996781 0.999528 0.998333 0.993192 0.984116 0.971132 0.954283 0.933626 0.909237 0.881204 0.849633 0.814642 0.776366 0.734953 0.690565 0.643376 0.593573 0.541356 0.486931 0.430520 0.372349 0.312655 0.251680 0.189671 0.126884 0.063574 -0.000000 -0.063577 -0.126897 -0.189700 -0.251730 -0.312733 -0.372460 -0.430668 -0.487120 -0.541588 -0.593853 -0.643704 -0.690942 -0.735380 -0.776842 -0.815166 -0.850202 -0.881816 -0.909888 -0.934311 -0.954997 -0.971871 -0.984874 -0.993963 -0.999111 -1.000307 -0.997555 -0.990876 -0.980304 -0.965891 -0.947701 -0.925814 -0.900323 -0.871335 -0.838971 -0.803361 -0.764650 -0.722993 -0.678556 -0.631513 -0.582050 -0.530360 -0.476643 -0.421107 -0.363967 -0.305441 -0.245754 -0.185134 -0.123600 0.000000 
0.014663 0.000230 0.061952 0.123663 0.184904 0.245440 0.305042 0.363483 0.420540 0.475994 0.529634 0.581251 0.630647 0.677630 0.722015 0.763629 0.802306 0.837892 0.870244 0.899229 0.924728 0.946633 0.964852 0.979304 0.989924 0.996661 0.999477 0.998353 0.993282 0.984275 0.971357 0.954570 0.933972 0.909634 0.881647 0.850113 0.815153 0.776898 0.735498 0.691114 0.643920 0.594103 0.541862 0.487407 0.430956 0.372738 0.312990 0.251955 0.189882 0.127027 0.063646 -0.000000 -0.063650 -0.127041 -0.189914 -0.252010 -0.313075 -0.372859 -0.431117 -0.487613 -0.542117 -0.594409 -0.644279 -0.691527 -0.735966 -0.777419 -0.815726 -0.850736 -0.882316 -0.910345 -0.934720 -0.955351 -0.972164 -0.985103 -0.994124 -0.999202 -1.000327 -0.997504 -0.990756 -0.980117 -0.965640 -0.947390 -0.925449 -0.899910 -0.870881 -0.838482 -0.802846 -0.764118 -0.722452 -0.678014 -0.630979 -0.581533 -0.529867 -0.476183 -0.420687 -0.363593 -0.305119 -0.245490 -0.184932 -0.123445 0.000000 
0.015791 0.000249 0.061884 0.123526 0.184701 0.245173 0.304716 0.363101 0.420109 0.475520 0.529123 0.580712 0.630087 0.677057 0.721439 0.763058 0.801748 0.837356 0.869737 0.898760 0.924303 0.946260 0.964535 0.979049 0.989734 0.996539 0.999425 0.998372 0.993371 0.984433 0.971581 0.954857 0.934316 0.910031 0.882089 0.850594 0.815663 0.777431 0.736044 0.691664 0.644465 0.594634 0.542370 0.487882 0.431392 0.373127 0.313325 0.252230 0.190094 0.127170 0.063718 -0.000000 -0.063722 -0.127186 -0.190128 -0.252291 -0.313418 -0.373259 -0.431568 -0.488107 -0.542647 -0.594966 -0.644855 -0.692113 -0.736552 -0.777997 -0.816286 -0.851269 -0.882815 -0.910802 -0.935128 -0.955703 -0.972457 -0.985330 -0.994284 -0.999292 -1.000346 -0.997453 -0.990634 -0.979928 -0.965387 -0.947079 -0.925083 -0.899496 -0.870426 -0.837994 -0.802332 -0.763586 -0.721910 -0.677472 -0.630446 -0.581016 -0.529375 -0.475723 -0.420267 -0.363220 -0.304799 -0.245227 -0.184731 -0.123289 0.000000 
0.016919 0.000268 0.061815 0.123389 0.184498 0.244907 0.304390 0.362720 0.419678 0.475046 0.528613 0.580173 0.629528 0.676486 0.720863 0.762487 0.801190 0.836820 0.869231 0.898290 0.923878 0.945886 0.964218 0.978793 0.989543 0.996416 0.999372 0.998389 0.993459 0.984590 0.971804 0.955142 0.934659 0.910426 0.882530 0.851073 0.816174 0.777964 0.736590 0.692214 0.645010 0.595165 0.542878 0.488359 0.431829 0.373517 0.313661 0.252507 0.190305 0.127313 0.063791 -0.000000 -0.063795 -0.127330 -0.190343 -0.252572 -0.313762 -0.373659 -0.432019 -0.488602 -0.543177 -0.595525 -0.645432 -0.692699 -0.737139 -0.778575 -0.816846 -0.851803 -0.883313 -0.911258 -0.935535 -0.956055 -0.972748 -0.985557 -0.994442 -0.999380 -1.000364 -0.997400 -0.990512 -0.979739 -0.965134 -0.946766 -0.924717 -0.899082 -0.869971 -0.837505 -0.801817 -0.763054 -0.721369 -0.676931 -0.629913 -0.580500 -0.528884 -0.475265 -0.419848 -0.362847 -0.304479 -0.244964 -0.184530 -0.123134 0.000000 
0.018047 0.000286 0.061747 0.123253 0.184295 0.244641 0.304064 0.362340 0.419249 0.474574 0.528104 0.579635 0.628969 0.675915 0.720288 0.761916 0.800633 0.836284 0.868724 0.897821 0.923453 0.945511 0.963899 0.978536 0.989351 0.996292 0.999318 0.998406 0.993546 0.984745 0.972026 0.955427 0.935002 0.910821 0.882971 0.851553 0.816684 0.778496 0.737136 0.692765 0.645556 0.595697 0.543387 0.488836 0.432266 0.373907 0.313998 0.252784 0.190518 0.127457 0.063863 -0.000000 -0.063868 -0.127475 -0.190558 -0.252854 -0.314106 -0.374060 -0.432471 -0.489097 -0.543709 -0.596083 -0.646009 -0.693286 -0.737726 -0.779153 -0.817406 -0.852336 -0.883812 -0.911715 -0.935942 -0.956406 -0.973038 -0.985782 -0.994600 -0.999468 -1.000380 -0.997345 -0.990388 -0.979548 -0.964880 -0.946453 -0.924350 -0.898667 -0.869515 -0.837016 -0.801303 -0.762522 -0.720829 -0.676390 -0.629380 -0.579984 -0.528393 -0.474807 -0.419430 -0.362476 -0.304159 -0.244702 -0.184329 -0.122980 0.000000 
0.019175 0.000305 0.061679 0.123117 0.184093 0.244376 0.303740 0.361961 0.418820 0.474102 0.527596 0.579099 0.628412 0.675344 0.719714 0.761346 0.800075 0.835747 0.868217 0.897351 0.923027 0.945135 0.963580 0.978277 0.989158 0.996166 0.999263 0.998421 0.993631 0.984900 0.972247 0.955710 0.935343 0.911215 0.883411 0.852032 0.817194 0.779029 0.737683 0.693316 0.646102 0.596229 0.543896 0.489315 0.432705 0.374299 0.314335 0.253061 0.190730 0.127601 0.063936 -0.000000 -0.063941 -0.127621 -0.190773 -0.253136 -0.314451 -0.374463 -0.432924 -0.489594 -0.544241 -0.596643 -0.646587 -0.693874 -0.738314 -0.779732 -0.817966 -0.852870 -0.884310 -0.912170 -0.936347 -0.956757 -0.973328 -0.986006 -0.994756 -0.999554 -1.000395 -0.997290 -0.990263 -0.979356 -0.964625 -0.946139 -0.923982 -0.898252 -0.869059 -0.836526 -0.800788 -0.761990 -0.720288 -0.675849 -0.628848 -0.579469 -0.527903 -0.474349 -0.419013 -0.362105 -0.303841 -0.244441 -0.184129 -0.122825 0.000000 
0.020303 0.000324 0.061611 0.122981 0.183891 0.244111 0.303415 0.361582 0.418392 0.473631 0.527089 0.578562 0.627855 0.674774 0.719140 0.760776 0.799518 0.835211 0.867710 0.896880 0.922600 0.944759 0.963260 0.978018 0.988963 0.996040 0.999206 0.998435 0.993716 0.985053 0.972466 0.955993 0.935684 0.911609 0.883851 0.852511 0.817704 0.779562 0.738229 0.693867 0.646649 0.596762 0.544407 0.489793 0.433144 0.374690 0.314673 0.253339 0.190944 0.127746 0.064009 -0.000000 -0.064015 -0.127767 -0.190989 -0.253420 -0.314797 -0.374865 -0.433378 -0.490092 -0.544774 -0.597204 -0.647166 -0.694462 -0.738902 -0.780310 -0.818527 -0.853403 -0.884808 -0.912625 -0.936753 -0.957106 -0.973616 -0.986230 -0.994911 -0.999639 -1.000409 -0.997233 -0.990137 -0.979163 -0.964369 -0.945824 -0.923613 -0.897836 -0.868603 -0.836037 -0.800273 -0.761458 -0.719748 -0.675310 -0.628317 -0.578955 -0.527414 -0.473893 -0.418596 -0.361734 -0.303522 -0.244180 -0.183930 -0.122671 0.000000 
0.021431 0.000343 0.061543 0.122845 0.183690 0.243847 0.303092 0.361204 0.417965 0.473160 0.526582 0.578027 0.627298 0.674205 0.718566 0.760206 0.798961 0.834675 0.867203 0.896410 0.922173 0.944382 0.962939 0.977758 0.988768 0.995912 0.999148 0.998447 0.993799 0.985205 0.972685 0.956274 0.936024 0.912002 0.884290 0.852990 0.818214 0.780094 0.738776 0.694419 0.647196 0.597296 0.544918 0.490273 0.433584 0.375083 0.315012 0.253618 0.191157 0.127891 0.064082 -0.000000 -0.064088 -0.127913 -0.191206 -0.253703 -0.315143 -0.375269 -0.433832 -0.490590 -0.545308 -0.597765 -0.647746 -0.695051 -0.739490 -0.780889 -0.819087 -0.853936 -0.885306 -0.913080 -0.937157 -0.957454 -0.973903 -0.986452 -0.995065 -0.999722 -1.000422 -0.997175 -0.990010 -0.978969 -0.964111 -0.945508 -0.923244 -0.897419 -0.868146 -0.835547 -0.799759 -0.760927 -0.719209 -0.674770 -0.627786 -0.578441 -0.526925 -0.473437 -0.418180 -0.361365 -0.303205 -0.243920 -0.183730 -0.122517 0.000000 
0.022559 0.000362 0.061476 0.122710 0.183489 0.243583 0.302769 0.360827 0.417538 0.472691 0.526077 0.577493 0.626743 0.673637 0.717993 0.759637 0.798404 0.834139 0.866695 0.895939 0.921745 0.944004 0.962617 0.977496 0.988571 0.995783 0.999089 0.998459 0.993880 0.985355 0.972902 0.956555 0.936363 0.912394 0.884729 0.853468 0.818724 0.780627 0.739323 0.694971 0.647744 0.597830 0.545429 0.490753 0.434025 0.375477 0.315351 0.253897 0.191371 0.128036 0.064156 -0.000000 -0.064162 -0.128059 -0.191423 -0.253988 -0.315490 -0.375674 -0.434288 -0.491089 -0.545843 -0.598327 -0.648326 -0.695640 -0.740079 -0.781469 -0.819648 -0.854470 -0.885804 -0.913534 -0.937561 -0.957802 -0.974190 -0.986673 -0.995217 -0.999805 -1.000433 -0.997116 -0.989881 -0.978774 -0.963853 -0.945191 -0.922874 -0.897002 -0.867688 -0.835057 -0.799244 -0.760396 -0.718669 -0.674231 -0.627256 -0.577928 -0.526437 -0.472982 -0.417765 -0.360996 -0.302888 -0.243660 -0.183532 -0.122364 0.000000 
0.023687 0.000380 0.061408 0.122575 0.183289 0.243320 0.302447 0.360450 0.417113 0.472222 0.525572 0.576959 0.626188 0.673069 0.717420 0.759068 0.797848 0.833603 0.866188 0.895467 0.921317 0.943626 0.962294 0.977234 0.988374 0.995653 0.999028 0.998469 0.993961 0.985505 0.973119 0.956834 0.936701 0.912785 0.885168 0.853946 0.819234 0.781160 0.739870 0.695523 0.648292 0.598365 0.545942 0.491234 0.434466 0.375871 0.315691 0.254177 0.191586 0.128181 0.064229 -0.000000 -0.064236 -0.128206 -0.191641 -0.254272 -0.315838 -0.376079 -0.434744 -0.491589 -0.546379 -0.598890 -0.648907 -0.696230 -0.740669 -0.782048 -0.820208 -0.855003 -0.886301 -0.913987 -0.937964 -0.958149 -0.974475 -0.986893 -0.995369 -0.999886 -1.000443 -0.997055 -0.989752 -0.978578 -0.963594 -0.944873 -0.922503 -0.896585 -0.867231 -0.834567 -0.798729 -0.759864 -0.718130 -0.673692 -0.626726 -0.577416 -0.525950 -0.472527 -0.417350 -0.360627 -0.302572 -0.243400 -0.183333 -0.122211 0.000000 
0.024815 0.000399 0.061341 0.122440 0.183089 0.243058 0.302126 0.360075 0.416688 0.471755 0.525068 0.576426 0.625634 0.672502 0.716848 0.758500 0.797291 0.833067 0.865680 0.894995 0.920889 0.943247 0.961970 0.976971 0.988175 0.995522 0.998966 0.998478 0.994040 0.985653 0.973334 0.957113 0.937039 0.913176 0.885605 0.854423 0.819743 0.781693 0.740418 0.696076 0.648841 0.598901 0.546455 0.491716 0.434908 0.376266 0.316031 0.254457 0.191801 0.128327 0.064303 -0.000000 -0.064310 -0.128353 -0.191859 -0.254558 -0.316187 -0.376485 -0.435201 -0.492090 -0.546916 -0.599454 -0.649489 -0.696821 -0.741259 -0.782628 -0.820769 -0.855536 -0.886798 -0.914441 -0.938367 -0.958495 -0.974759 -0.987111 -0.995519 -0.999966 -1.000452 -0.996993 -0.989621 -0.978380 -0.963333 -0.944554 -0.922131 -0.896166 -0.866773 -0.834077 -0.798214 -0.759333 -0.717591 -0.673154 -0.626197 -0.576904 -0.525464 -0.472074 -0.416936 -0.360260 -0.302256 -0.243142 -0.183135 -0.122058 0.000000 
0.025943 0.000418 0.061274 0.122306 0.182889 0.242796 0.301805 0.359700 0.416264 0.471288 0.524565 0.575894 0.625080 0.671935 0.716277 0.757932 0.796735 0.832531 0.865172 0.894523 0.920460 0.942867 0.961646 0.976707 0.987975 0.995389 0.998903 0.998485 0.994118 0.985801 0.973548 0.957390 0.937375 0.913566 0.886043 0.854901 0.820252 0.782226 0.740965 0.696629 0.649391 0.599437 0.546969 0.492199 0.435351 0.376661 0.316373 0.254738 0.192016 0.128473 0.064377 -0.000000 -0.064384 -0.128500 -0.192077 -0.254844 -0.316536 -0.376892 -0.435660 -0.492592 -0.547454 -0.600018 -0.650072 -0.697412 -0.741849 -0.783209 -0.821330 -0.856069 -0.887294 -0.914893 -0.938769 -0.958840 -0.975043 -0.987329 -0.995668 -1.000044 -1.000459 -0.996930 -0.989488 -0.978182 -0.963072 -0.944235 -0.921759 -0.895748 -0.866314 -0.833586 -0.797699 -0.758802 -0.717053 -0.672616 -0.625669 -0.576393 -0.524978 -0.471621 -0.416523 -0.359893 -0.301941 -0.242883 -0.182937 -0.121905 0.000000 
0.027071 0.000436 0.061207 0.122171 0.182690 0.242534 0.301485 0.359325 0.415841 0.470822 0.524063 0.575363 0.624528 0.671369 0.715706 0.757364 0.796179 0.831995 0.864664 0.894051 0.920030 0.942487 0.961320 0.976441 0.987774 0.995256 0.998839 0.998491 0.994195 0.985947 0.973761 0.957667 0.937711 0.913956 0.886479 0.855377 0.820762 0.782759 0.741513 0.697183 0.649940 0.599974 0.547483 0.492682 0.435795 0.377058 0.316715 0.255020 0.192232 0.128619 0.064451 -0.000000 -0.064458 -0.128648 -0.192296 -0.255131 -0.316886 -0.377300 -0.436119 -0.493095 -0.547992 -0.600584 -0.650655 -0.698004 -0.742440 -0.783789 -0.821891 -0.856601 -0.887790 -0.915345 -0.939170 -0.959184 -0.975325 -0.987546 -0.995816 -1.000122 -1.000466 -0.996866 -0.989355 -0.977982 -0.962810 -0.943914 -0.921386 -0.895328 -0.865856 -0.833095 -0.797185 -0.758272 -0.716514 -0.672079 -0.625141 -0.575882 -0.524493 -0.471168 -0.416111 -0.359526 -0.301626 -0.242626 -0.182740 -0.121753 0.000000 
0.028199 0.000455 0.061140 0.122038 0.182491 0.242274 0.301166 0.358952 0.415418 0.470357 0.523561 0.574832 0.623976 0.670804 0.715135 0.756797 0.795624 0.831459 0.864156 0.893578 0.919600 0.942106 0.960994 0.976175 0.987572 0.995121 0.998774 0.998496 0.994270 0.986091 0.973973 0.957942 0.938046 0.914344 0.886915 0.855854 0.821271 0.783292 0.742061 0.697737 0.650491 0.600511 0.547998 0.493166 0.436239 0.377455 0.317057 0.255302 0.192449 0.128766 0.064525 -0.000000 -0.064533 -0.128796 -0.192515 -0.255419 -0.317237 -0.377709 -0.436579 -0.493599 -0.548531 -0.601150 -0.651239 -0.698596 -0.743031 -0.784370 -0.822452 -0.857134 -0.888286 -0.915797 -0.939571 -0.959528 -0.975607 -0.987761 -0.995962 -1.000198 -1.000471 -0.996800 -0.989220 -0.977781 -0.962546 -0.943593 -0.921012 -0.894908 -0.865397 -0.832604 -0.796670 -0.757741 -0.715976 -0.671542 -0.624613 -0.575372 -0.524008 -0.470717 -0.415699 -0.359161 -0.301313 -0.242368 -0.182543 -0.121601 0.000000 
